2.614207534803989486e+00,1.595887587432840071e+01
2.194723973550070095e+00,9.863270801526473619e+00
9.087546691199218429e+00,1.519842748931308662e+01
9.188935368119732772e+00,1.413029778906702383e+01
9.229549292494683144e+00,1.146962658254904710e+01
8.788099793889044165e+00,1.103291248490145904e+01
3.548575389394137414e+00,9.810484540144889465e+00
8.972212619090850438e+00,1.299727688764926725e+01
4.838352778271048926e-01,1.497054678616392209e+01
5.461416199456248677e+00,9.325417792298678066e+00
5.974511471775461047e+00,1.693222641207612966e+01
8.737014052303591072e+00,1.313114811574314089e+01
8.994796849010800344e+00,1.398079002519326153e+01
6.946866525176853102e+00,1.619700022237090309e+01
4.364679355097900171e-01,1.194821435116060293e+01
3.961952655194802553e+00,1.017594458228897736e+01
1.353367238000031669e+00,1.274103175013583567e+01
3.315490803265515041e+00,1.702256664600508174e+01
1.039131551085368255e+00,1.415300758891259569e+01
4.775924227630785168e+00,8.122308195257785357e+00
2.109473999132611688e+00,1.182204188503729370e+01
4.075329182553781848e+00,9.419933361505343328e+00
5.538089747556178111e+00,1.770338650887399723e+01
3.684496784760522559e+00,1.609181478014166800e+01
8.806468367366980132e+00,1.107536445125643709e+01
1.669281699787665829e+00,1.588349463133209660e+01
1.588131692860590416e+00,1.316693682612652161e+01
9.423357978656293099e+00,1.478946415878849052e+01
9.007019578108252489e+00,1.347887406533951626e+01
5.205737151320059652e+00,1.632951055270493868e+01
9.207165424038525003e+00,1.556214497140805975e+01
5.844364609237954866e+00,1.639386290959047443e+01
1.272818185732846885e+00,1.496472325894277766e+01
1.877145696467124036e+00,1.637328274985866372e+01
4.748669367496125560e+00,9.222547995824232459e+00
9.753341372425287759e+00,1.174003667181850474e+01
4.139851568768535550e+00,9.298307312027622729e+00
1.741855335915429848e+00,1.110719729012042301e+01
9.870931606802372471e+00,1.264065778856995692e+01
5.900814153083125291e+00,8.748008888356853419e+00
2.460065902474912747e+00,1.005556313610765606e+01
8.928390328031643008e+00,1.437084612933034578e+01
7.423448468752551932e+00,1.081933500240419299e+01
5.784895439453090482e+00,1.620149729429665442e+01
2.322779204010512188e+00,1.720653892119574735e+01
6.279334347547056439e+00,1.599126610155626160e+01
5.404953842615665138e+00,1.739551294559533190e+01
8.880874984044059062e+00,1.127221778557914966e+01
4.554994722064192203e+00,1.735251924897924880e+01
1.249151872381428774e+00,1.590236573374909312e+01
4.214099277344063310e+00,1.723406434268573051e+01
8.102053890551328408e+00,1.630999803838494699e+01
6.429914024957639640e+00,8.575865754188249923e+00
2.458413569307751345e+00,1.599586344477717503e+01
1.435516124530260562e+00,1.228710998202124394e+01
5.428187608934287312e+00,8.940517610723038189e+00
8.676348391530590121e+00,1.637897658937905732e+01
1.785790490511458550e+00,1.236634679705836959e+01
2.230244246425527876e+00,9.285514248821906236e+00
4.932072699560492879e+00,8.713387254783627967e+00
2.685497018045510664e+00,1.724281417902186675e+01
9.995805731935747396e-01,1.518569395293282653e+01
8.739917713312417291e+00,1.068409683681814748e+01
1.461631240540299803e+00,1.120217876311042993e+01
9.538002129359400172e+00,1.292996115669607171e+01
9.617802932060179444e+00,1.192381221061922503e+01
7.956732510043138973e+00,1.655155844380889363e+01
3.831858914696515406e+00,1.652830356015786606e+01
2.036073658990738000e+00,9.107242339228768913e+00
8.732283795375321844e+00,1.044159902405018236e+01
3.031901496001987439e+00,1.576589550330702671e+01
7.418820163155304570e+00,1.623492354148470085e+01
1.569116326342478995e+00,9.800945263869571988e+00
7.385615404310820864e+00,1.679264752625409685e+01
6.712209085396853681e+00,1.761345843100453123e+01
2.634300571581871253e+00,1.557532366036042326e+01
1.367064006199172344e+00,1.410767716471393030e+01
3.587293640244209048e+00,1.747217781737539610e+01
4.106658774135995671e+00,8.694714556060020527e+00
3.096572251954397004e+00,1.700525265809543285e+01
7.980706352848693896e+00,1.511642891995968085e+01
1.852509661027343935e+00,1.347091829417216502e+01
7.422258768602556955e+00,1.657379895234043232e+01
8.850910296294911106e+00,1.168780184238386965e+01
6.020921556686261056e+00,9.047362367342348222e+00
6.155916633614912925e+00,1.644819198971866570e+01
7.088498975861097229e+00,9.101414761595258085e+00
8.784212024994346280e+00,1.098984159027764207e+01
3.314963539304414120e+00,1.603539962969664145e+01
4.391078464596038344e+00,1.727753044884219591e+01
7.837187463760519890e+00,1.612214599713801633e+01
4.086327667979405831e+00,9.140491151258023805e+00
7.756521798338624762e+00,1.446367787032686003e+01
1.339472240505430456e+00,1.579230815639109586e+01
7.788098779577506292e+00,9.751697356816139362e+00
9.478424402322055187e+00,1.289514801524578047e+01
1.767698939690374171e+00,1.258107891277294144e+01
7.795864132226082432e-01,1.200325304350184474e+01
6.460546915081877728e+00,1.616254536523798535e+01
6.838105562109806357e+00,9.498194391990509189e+00
4.232717971397224055e+00,1.792135997097990341e+01
9.095286851053220545e+00,1.214615343901338917e+01
9.103439834673128672e+00,1.201969064885675209e+01
3.828973599367335723e-01,1.402384655512416245e+01
3.073820856884090791e+00,1.030693019187640402e+01
5.540250486519575190e+00,1.658353521983355705e+01
1.691307561944757065e+00,1.092324519972250485e+01
4.587315540753447607e+00,8.443929798856416369e+00
6.048390225570727807e+00,1.014135056070937324e+01
5.472808357215432906e+00,8.781017733792225499e+00
9.168628482628760068e+00,1.305010937338413690e+01
6.277509934449410522e+00,9.684408696550253381e+00
3.903330344373008298e+00,8.809065673318597689e+00
7.228075581343727407e+00,1.547630414660962117e+01
9.079798223993979178e+00,1.372404525614763138e+01
9.792489241004895817e+00,1.160541447438273366e+01
4.596534515952368949e+00,9.947920819981467488e+00
2.824470867462989254e+00,1.027579350311057205e+01
4.762933073313925902e+00,1.635182193382875582e+01
6.808231122285192782e+00,9.190453634272078176e+00
5.632320842112634729e+00,1.734048576802868169e+01
2.056899187138405694e-01,1.288889951835860082e+01
7.450178631069316992e+00,1.671535011807709381e+01
3.009445420119949421e+00,1.742537486611320219e+01
4.933172316108129785e+00,8.477284543825202690e+00
8.048125185986235053e+00,1.592256398813304763e+01
8.599152395596433962e+00,1.495708507899123063e+01
6.488689209437392691e-01,1.185691749708639975e+01
3.450477538927241294e+00,1.022353735168944944e+01
5.927152270265767520e+00,1.688968311572368819e+01
5.193416779008279249e+00,1.745502539036358769e+01
7.619825473367997759e+00,1.455130330008643647e+01
7.093324099701656671e+00,9.911940829935327102e+00
8.064155122665043862e+00,1.500559218855310206e+01
8.263450344154390947e+00,1.216481265187332461e+01
3.364073115330363795e+00,1.582794388221253179e+01
6.144328340425417423e+00,9.836253751106237786e+00
4.741550728903676237e-01,1.502904970249926642e+01
2.260507317804494321e-01,1.417269524668691361e+01
5.429840050854226163e+00,1.627637924533617308e+01
7.494439410147528235e+00,9.897634129971693895e+00
6.749085579284579417e+00,1.567239219823390783e+01
9.353624249697540805e+00,1.114901944859703420e+01
6.605693350041688561e+00,1.015617270032164932e+01
2.619474859883481610e+00,1.090794541087845815e+01
6.639430094716908926e+00,8.376064810910749614e+00
5.867068428820196857e+00,9.458465532406076903e+00
1.888377953209618987e+00,1.496732999602002323e+01
3.537939016479678678e+00,1.777205085443182497e+01
8.054074419891204428e+00,1.210513072812568502e+01
2.566517243775290336e+00,1.041286514812794195e+01
8.860674126752387636e+00,1.110790699971581397e+01
2.109668549220713452e+00,1.054057830970702447e+01
7.172431639071827902e+00,1.640410542141535188e+01
1.137627955552931169e+00,1.379749169198928982e+01
6.786105346191348531e+00,9.106769777752052875e+00
2.302923567904022750e+00,1.589892482567202769e+01
3.028646287399265891e+00,8.593491410646366901e+00
8.655429686836377812e+00,1.072223683490753210e+01
9.536777554662487333e+00,1.134167628350994050e+01
5.541384994267993136e+00,1.693584305206567819e+01
2.486916828617407038e+00,1.575240513518073904e+01
8.108456502783099040e+00,9.293099385558132752e+00
1.722642781273606705e+00,1.465896202683770433e+01
8.797112794276698011e+00,1.159121843005704378e+01
1.191741947062874285e+00,1.087846775486587880e+01
7.655682008060811228e+00,1.510463894527354434e+01
2.906533848410082221e+00,9.102541388064731009e+00
3.705537006670800437e+00,9.742861996950205494e+00
2.465675585978936990e+00,9.334110395983211461e+00
7.642789496651385406e+00,9.985172459082377827e+00
8.400220085913257861e+00,1.041047573609771959e+01
8.316371360368219001e+00,9.874591470984391606e+00
8.054789694936614453e+00,9.353010164454135023e+00
3.229156681284801600e+00,8.491317075331902942e+00
3.488185342229990216e+00,8.489690833510715962e+00
1.828439836342763414e+00,1.126227442070434748e+01
8.529994944837222093e+00,1.107757403677503838e+01
3.436589207153168957e+00,9.325394964726205771e+00
8.006256723459880931e+00,1.461359023218683717e+01
2.772427182572023696e-01,1.168881876425920296e+01
3.075674110264323691e+00,1.595108329300787453e+01
4.621617057489924463e+00,1.615294291434686613e+01
2.762505862804944812e+00,1.546401163764449649e+01
8.549330563333780830e+00,1.161393436520395106e+01
6.632336982156679106e+00,9.010427713754962653e+00
2.746000654311404610e+00,1.714296154317704435e+01
1.072695830416616758e+00,1.291436983101441882e+01
9.217966764131638513e+00,1.491676170872411511e+01
2.108027547929245404e+00,1.509936951427323848e+01
7.259656808077432188e+00,1.582703201082612132e+01
8.155560688123253854e+00,1.595484651528255071e+01
6.881832356988841326e+00,9.369789071487451437e+00
8.813297668485871483e+00,1.583846328108626089e+01
7.496498486999954025e+00,1.118395123480273057e+01
7.836217892343433356e+00,1.444323212012383628e+01
1.982139098230728536e-01,1.400483351669758569e+01
6.206169642090950234e+00,9.060212350910772372e+00
2.920420385939250796e+00,1.688515451222636443e+01
4.081753223115205387e+00,8.442733455326770553e+00
2.197262274815658945e+00,1.590631141838381524e+01
5.069720852787695797e-01,1.242084399137009321e+01
1.795190011203142699e+00,1.639487276435367491e+01
3.324587241033174490e+00,1.649680472007925403e+01
8.037525424734790036e+00,1.212761213611361555e+01
9.007007715615856114e+00,1.348133671548717416e+01
5.043457549910598914e+00,8.041076436647529135e+00
1.368814184852522597e+00,1.615315172978855429e+01
6.055502565439343954e+00,9.584476341910153963e+00
6.688850542362080986e+00,9.347628467561456489e+00
8.724920527143147808e+00,1.184953391110911269e+01
3.899165429972610841e+00,9.088406122502506790e+00
8.981570282697518337e+00,1.039703545146840646e+01
6.360792233890397718e+00,1.664355224031545788e+01
8.128330731480373217e+00,1.583707946294642177e+01
6.523405082565069790e+00,8.434025902640422956e+00
8.510113185436855687e+00,1.017748691554568374e+01
8.916510996540322864e+00,1.469979437762922281e+01
7.759455087957727315e+00,1.493218496571063447e+01
2.673913087988724069e+00,1.683710081402037773e+01
6.089808487080608401e+00,1.769304383198461394e+01
7.875102831308133489e+00,1.094780478179603911e+01
8.891470021388570899e+00,1.336265886761607291e+01
5.998587949461324342e+00,8.537555967631744736e+00
1.375078128449749304e+00,9.894910592939599070e+00
8.343285579514041927e+00,1.579948928752724768e+01
5.817537084631649869e+00,8.449323155806645502e+00
3.583278365803017618e+00,1.604052165228316795e+01
9.207107462696537681e+00,1.277408418308144000e+01
1.933891195751342718e+00,1.296822134632961188e+01
9.354412319423017763e+00,1.090614267323069342e+01
8.656798421143445665e+00,9.639764515760369079e+00
5.573886318570515641e+00,1.725969371742738190e+01
2.856286089457347188e+00,1.043693236885905051e+01
1.099326136796441311e+00,1.041375272766356552e+01
6.697565802739699592e+00,1.027537085301770858e+01
8.998873485377192338e+00,1.247236039844581867e+01
5.750223987675180837e+00,9.687961833632554587e+00
3.383237876848403936e+00,1.759421813730916639e+01
8.636141902155545225e+00,1.407203686671707388e+01
9.683460643268148260e+00,1.429226010478732967e+01
4.487659595995909356e+00,9.081052632987043793e+00
2.789004724103203436e+00,1.024571633632969814e+01
7.889587816777150486e+00,1.560708328282105128e+01
4.879906047049445306e+00,1.740121609563194482e+01
6.961039109546409698e+00,1.612000333572992972e+01
6.419940912817956757e+00,9.469692238527755990e+00
8.894255537166715797e+00,1.037780981912051992e+01
6.070761106600852663e-01,1.518863154584951047e+01
2.675562899879360135e+00,1.715952901648270768e+01
5.335890988676617042e+00,9.106664402635090028e+00
1.218110864703654261e+00,1.262817478085296230e+01
8.926527199731225437e+00,1.308633348625441073e+01
4.657171137521885385e+00,8.856031129777489852e+00
5.162152863468294939e+00,8.351737513926854817e+00
2.665685161643462919e+00,1.669942319535733333e+01
2.124276551769124222e+00,1.396579058045447397e+01
2.279317742384823209e+00,1.159034322721976551e+01
2.910309655747183033e+00,1.578829611417303092e+01
2.134236382047085545e+00,1.169200812162531200e+01
6.233058333092977854e+00,9.455728760112984688e+00
7.201198038614520236e+00,8.601612388436445045e+00
7.959425467130509801e-01,1.075828203942226224e+01
1.539383660160347223e+00,1.207377045797464277e+01
8.426017632667292645e+00,1.509910806177486542e+01
2.037575282791130871e+00,1.640016902505523433e+01
9.753263762628083811e-01,1.518711826878463356e+01
5.321673215536826262e-01,1.323411332582873001e+01
1.124278109197569542e+00,1.345537146143708718e+01
4.707665237967151306e+00,8.898674598823646420e+00
3.374988767964590686e+00,1.742988528178658925e+01
3.336971564111552713e+00,1.662716512578197126e+01
2.140582684220762033e+00,1.405258747508931627e+01
5.359945337687559430e+00,1.641974826206746130e+01
2.407562990110676537e+00,1.045383450505958933e+01
7.230803755259131549e+00,9.626390393061464934e+00
6.400322261747835029e+00,9.108804463413058272e+00
3.250221305949125838e+00,1.727542298631544782e+01
8.135474971440103786e+00,1.372250184672911111e+01
1.982922245552478646e+00,1.121317279530087063e+01
8.937483904008779234e+00,1.400372948827686237e+01
8.126644619275356973e+00,1.667853689793086147e+01
4.965749592616919728e+00,1.778425131717758845e+01
8.972111525543402522e-01,1.120584582832107046e+01
8.129254359041444999e+00,1.389304863414197833e+01
5.783006689083018514e+00,1.714068141052182881e+01
1.444263706703758920e+00,1.231983649924753443e+01
3.144077671139084984e+00,1.732208503466172189e+01
9.099137594554742137e+00,1.356256089803665077e+01
2.649413126838531252e+00,9.844479248276234884e+00
8.359681710138271882e+00,1.535912637420963556e+01
2.536035982535200795e+00,1.559872239471906319e+01
2.115930405455979102e+00,9.110517348503599067e+00
3.377185787340706291e+00,8.292110249789876875e+00
6.462904345588345478e+00,9.793955230910434295e+00
4.869340881335202376e+00,8.239763028674413903e+00
8.378659559678920843e+00,1.396557117365016332e+01
6.774659115488628203e+00,1.014726782601719002e+01
1.045582065375192382e+00,1.534576760775900617e+01
6.384505955723769333e+00,1.630641008222365684e+01
3.919603694035238561e+00,1.698779487981625991e+01
8.209974273947587164e+00,1.679747250688232896e+01
2.168007454332454564e+00,1.576679439935168858e+01
2.721124688632858835e+00,1.504942021431505594e+01
5.093275317799237811e+00,8.801116675892137309e+00
1.056517878172049674e+00,1.126514150968276340e+01
1.090185548274391625e+00,1.505591527277021946e+01
4.396362961924582535e-01,1.444855329604838978e+01
2.116100497130284364e+00,1.130771874767479090e+01
7.574067111623186577e+00,1.517660757053541687e+01
8.006597368215164323e+00,9.897784580811787691e+00
2.409636448769358896e+00,1.532766909416266188e+01
3.132256297852997751e+00,1.754568146405151552e+01
7.000137369463574899e+00,1.671070593565425355e+01
1.312521763556351306e+00,9.889412977097361335e+00
9.705334846852430530e+00,1.400236932147366176e+01
7.235366238451317322e+00,9.436584969679261192e+00
5.550456098047851228e+00,1.680143628642218800e+01
7.513245908796117867e-01,1.290926604684163870e+01
5.473327698429153898e+00,1.764009833754270318e+01
4.804900369286078110e+00,8.456477786076268544e+00
9.109311440127234150e+00,1.047860645066535668e+01
9.192295034658528152e+00,1.131307020150422105e+01
8.812062281183495216e+00,1.542510233764898686e+01
1.195245483567688449e+00,1.599478704786874417e+01
7.711050029833385722e+00,1.647749162640066345e+01
2.522753160323041310e+00,9.531605070404234326e+00
1.272028727555947203e+00,9.930383420516310622e+00
3.896809833107282017e+00,8.843947774418355223e+00
8.487440521072693755e+00,1.286452960211919994e+01
1.695323088526663469e+00,1.453726565213355215e+01
1.046657146013256767e+00,1.409127512375983571e+01
4.963442289029829091e-01,1.503439308285958198e+01
7.307336831013055978e+00,1.514907827564067411e+01
9.198839025879255615e+00,1.092551609293677828e+01
6.682093041731265615e+00,9.392955755493408887e+00
1.570197369072197091e+00,1.586264521973421004e+01
1.557579781825815246e+00,1.272246473178909199e+01
7.409828741190285228e+00,1.024058530520489363e+01
7.680381479299162706e+00,1.537919123986224434e+01
2.581302496581259209e+00,9.663464637047130878e+00
1.775465339124653319e+00,1.556990957173997359e+01
2.634190704127101768e+00,1.545740943353244212e+01
9.186920203456454104e+00,1.472334289828476450e+01
3.219688633747495032e+00,1.013695899217118779e+01
4.762496865079974384e+00,1.689205752738733679e+01
5.748050676909651102e+00,1.004182530440193943e+01
2.256810890337688225e+00,1.566044865936298081e+01
7.100305322724933532e+00,8.674203007979592428e+00
1.960890762218796546e+00,9.482708988907441849e+00
4.387787783924926188e+00,8.358304497878549455e+00
8.665018646180557838e+00,1.439445351605024115e+01
2.564329902121165183e-01,1.431979905467966496e+01
4.711318691890024724e+00,1.678507115575288466e+01
3.187897695428043576e+00,1.742439909682329713e+01
4.535172348010318544e+00,1.676682696454066956e+01
1.438134346328912017e+00,1.636210059904265535e+01
6.433727374026187995e+00,8.378765503914589630e+00
2.987987769075446387e+00,9.179731427642948915e+00
7.556901319135933548e-01,1.158065505125568961e+01
7.587311964083731652e+00,1.639501608581556980e+01
8.060775158142643448e+00,1.168477136695570984e+01
3.882575408919444193e+00,9.658935166747937728e+00
8.914596418057383787e+00,1.505013507981076692e+01
5.299341231108860129e+00,8.075386649119215221e+00
4.103742858096140367e+00,8.767485797824404514e+00
2.620292373009311948e+00,1.081722950995495047e+01
1.818708998260822884e+00,1.661802744573411417e+01
7.134463386178127031e+00,1.066469389022873493e+01
4.732662629400177678e+00,1.601548182531684006e+01
6.490132983378947173e+00,1.701220407740796503e+01
5.653347210823181257e+00,8.295637234853735720e+00
9.728847742837489321e+00,1.329370271056633612e+01
8.860799532703216741e+00,1.112063750260715622e+01
4.210569768812259639e+00,9.025946526562393046e+00
4.562007558047702638e+00,1.660001972678748317e+01
5.344197909721481565e+00,9.164040933375396492e+00
6.771080548741026384e+00,8.521828804692876957e+00
2.395199328643944359e+00,9.574793595950247038e+00
5.305701781721047894e+00,1.627115517341800555e+01
6.413255094728644856e+00,9.942084242199051403e+00
6.414243299685877808e+00,1.735048821731739110e+01
8.603518168886264306e+00,1.575015659539146462e+01
4.156476829176716237e+00,9.073261435471637881e+00
3.214266983819713541e+00,1.760877834353053473e+01
3.170404680548188914e+00,8.774421038351531976e+00
5.494100656142872907e+00,1.597952744409038495e+01
7.858389030138490661e-01,1.178832821666146202e+01
4.919994806135903787e+00,9.577562830884204459e+00
9.647124171655059754e+00,1.265159599290182513e+01
3.781553075566976840e+00,1.621633914480583272e+01
1.989924523612762730e+00,1.087513088710665166e+01
3.249968309488828755e+00,1.611060945936186428e+01
1.312015298900590654e+00,1.243107562295945456e+01
1.718207764056409736e+00,1.285414453664848722e+01
5.724486144799887377e+00,8.281847278038384275e+00
8.072933889869556623e+00,1.221588168888414749e+01
6.736954028943054062e+00,1.025068298645865283e+01
1.451495960894215731e+00,1.530571874683677969e+01
7.387652951651702438e+00,9.104566006661935162e+00
4.491647653078021385e+00,9.003562839410134799e+00
3.772644928481496684e+00,9.142153488060856148e+00
7.343392513900452556e+00,9.761399561179423756e+00
8.348965677929250262e+00,1.315222220751102356e+01
4.905586099487346807e+00,8.071341138286792116e+00
6.511622650380228805e+00,1.770475139529793651e+01
1.464912082147802330e+00,1.462171198885413936e+01
9.539838307563499598e+00,1.156100694312806887e+01
7.672310957594929981e-01,1.118635960782212280e+01
1.873149052149489791e+00,1.382560881153599830e+01
1.447145154826532387e+00,1.585989267041818529e+01
8.288596249340731248e+00,1.241161576029747238e+01
4.741407823483561046e+00,8.050913426828197217e+00
4.465108021387218074e+00,1.660153995870452448e+01
1.069797738844568968e-01,1.346829851125620259e+01
1.751491259724764493e+00,1.140929673723583093e+01
9.267820176092925522e+00,1.078974975649719070e+01
6.838689871494532113e+00,1.663593182716788021e+01
8.577748627004211812e+00,1.174075210698786442e+01
4.598367417232651633e+00,9.287025813457621126e+00
5.069875065143807369e+00,1.692967141985305801e+01
8.237045662889938669e+00,1.309642779842899252e+01
9.032779910376758536e+00,1.542113903710615297e+01
7.661387394530134287e+00,1.564378323704511331e+01
6.327508147753658108e+00,1.751660480568435574e+01
2.093212678157925222e+00,1.480766268949000874e+01
3.009909961451711080e+00,9.064261339263989470e+00
7.186779810315744754e+00,8.556463218255633052e+00
8.406707783909979526e+00,1.611180052319239664e+01
3.232753875691836143e+00,1.630528901998750513e+01
8.773433936060976990e+00,1.407603286069094395e+01
4.190384486250642304e+00,8.195917496554839587e+00
1.915083973267153183e+00,1.660630328830439950e+01
9.464263737687975464e+00,1.111908463311229767e+01
6.929385741573343971e+00,1.751481629125489903e+01
8.195644449978090051e-01,1.269113911569682429e+01
8.982468278605015399e+00,1.027196242165420337e+01
7.394756217453775093e+00,8.749035754248255969e+00
1.040916775122628923e+00,1.591641313072117470e+01
8.815098868826357403e+00,1.052562255007148551e+01
3.970857177364033319e+00,8.906912219185562307e+00
3.434199779473763314e+00,9.537010001317264951e+00
2.538721153483527448e+00,1.680507680103169221e+01
6.074477032636515617e+00,1.657925075339246490e+01
2.062935217567221091e+00,1.697437277362325148e+01
